5/9/2018,MSFT,96.01,96.94,96.97,95.05,27327410
5/10/2018,MSFT,97.46,97.91,97.95,97.05,22388119
5/11/2018,MSFT,97.8,97.7,97.87,97.04,16778316
5/14/2018,MSFT,97.92,98.03,98.69,97.31,19454124
5/15/2018,MSFT,97.24,97.32,97.85,96.34,24594010
5/16/2018,MSFT,97.36,97.15,97.4,96.62,17384742
5/17/2018,MSFT,96.76,96.18,97.54,95.83,17246716
5/18/2018,MSFT,96.01,96.36,96.93,96.01,17865840
5/21/2018,MSFT,97,97.6,98.01,96.8,19422467
5/22/2018,MSFT,97.68,97.5,98.17,97.2,15441189
5/23/2018,MSFT,96.71,98.66,98.73,96.32,21251222
5/24/2018,MSFT,98.73,98.31,98.94,96.81,26649287
5/25/2018,MSFT,98.3,98.36,98.98,97.86,18363918
5/29/2018,MSFT,97.84,98.01,98.88,97.23,28670981
5/30/2018,MSFT,98.31,98.95,99.25,97.91,22158528
5/31/2018,MSFT,99.29,98.84,99.99,98.61,34140891
6/1/2018,MSFT,99.28,100.79,100.86,99.17,28655624
6/4/2018,MSFT,101.26,101.67,101.86,100.85,27281623
6/5/2018,MSFT,102,102.19,102.33,101.53,23514402
6/6/2018,MSFT,102.48,102.49,102.6,101.9,21122917
6/7/2018,MSFT,102.65,100.88,102.69,100.38,28232197
6/8/2018,MSFT,101.09,101.63,101.95,100.54,22165128
6/11/2018,MSFT,101.37,101.05,101.59,100.67,23490894
6/12/2018,MSFT,101.1,101.31,101.45,100.75,18325228
6/13/2018,MSFT,101.72,100.85,102.01,100.56,29492875
6/14/2018,MSFT,101.65,101.42,102.03,101,25691811
6/15/2018,MSFT,101.51,100.13,101.53,100.07,65738585
6/18/2018,MSFT,100.01,100.86,101.11,99.42,23586037
6/19/2018,MSFT,99.65,100.86,101,99.5,28653087
6/20/2018,MSFT,101.37,101.87,102.52,101.12,26180792
6/21/2018,MSFT,102.08,101.14,102.46,100.88,23198188
6/22/2018,MSFT,100.41,100.41,100.77,99.63,38923105
6/25/2018,MSFT,100,98.39,100.11,97.3,35433333
6/26/2018,MSFT,98.82,99.08,100.08,98.75,26897244
6/27/2018,MSFT,99.58,97.54,100.02,97.4,31298386
6/28/2018,MSFT,97.38,98.63,99.11,97.26,26650671
6/29/2018,MSFT,98.93,98.61,99.91,98.33,28053214
7/2/2018,MSFT,98.1,100.01,100.06,98,19564521
7/3/2018,MSFT,100.48,99.05,100.63,98.94,14670275
7/5/2018,MSFT,99.5,99.76,99.92,99.03,18977402
7/6/2018,MSFT,99.89,101.16,101.43,99.67,19234627
7/9/2018,MSFT,101.65,101.85,102.25,101.25,18211980
7/10/2018,MSFT,102,102.12,102.51,101.86,19293140
7/11/2018,MSFT,101.15,101.98,102.34,101.1,19644648
7/12/2018,MSFT,102.77,104.19,104.41,102.73,24335929
7/13/2018,MSFT,104.37,105.43,105.6,104.09,24653500
7/16/2018,MSFT,105.4,104.91,105.82,104.52,21786912
7/17/2018,MSFT,104.61,105.95,106.5,104.32,25901726
7/18/2018,MSFT,105.94,105.12,106.05,104.72,29493927
7/19/2018,MSFT,104.93,104.4,105.31,103.89,40171646
7/20/2018,MSFT,108.08,106.27,108.2,106.08,56038827
7/23/2018,MSFT,106.3,107.97,108.14,106.13,29706955
7/24/2018,MSFT,108.57,107.66,108.82,107.26,26316619
7/25/2018,MSFT,107.96,110.83,111.15,107.6,30798058
7/26/2018,MSFT,110.74,109.62,111,109.5,31372110
7/27/2018,MSFT,110.18,107.68,110.18,106.14,37005292
7/30/2018,MSFT,107.19,105.37,107.53,104.76,34668327
7/31/2018,MSFT,106.49,106.08,106.72,105.38,27655152
8/1/2018,MSFT,106.03,106.28,106.45,105.42,23628699
8/2/2018,MSFT,105.4,107.57,108.09,104.84,26104258
8/3/2018,MSFT,107.8,108.04,108.05,106.82,18659599
8/6/2018,MSFT,108.12,108.13,108.42,107.56,20265947
8/7/2018,MSFT,108.56,108.88,109.1,108.17,16080214
8/8/2018,MSFT,109.33,109.49,109.75,108.76,15487502
8/9/2018,MSFT,109.71,109.67,110.16,109.6,13677211
8/10/2018,MSFT,109.42,109,109.69,108.38,18183724
8/13/2018,MSFT,109.24,108.21,109.58,108.1,18474884
8/14/2018,MSFT,108.56,109.56,109.75,108.04,16788314
8/15/2018,MSFT,108.49,107.66,108.99,106.82,29982806
8/16/2018,MSFT,108.3,107.64,108.86,107.3,21384289
8/17/2018,MSFT,107.36,107.58,107.9,106.69,18061512
8/20/2018,MSFT,107.51,106.87,107.9,106.48,17914201
8/21/2018,MSFT,106.92,105.98,107.35,105.85,22881861
8/22/2018,MSFT,105.85,107.06,107.34,105.78,18000639
8/23/2018,MSFT,107.15,107.56,108.18,106.87,18167723
8/24/2018,MSFT,107.67,108.4,108.56,107.56,17234020
8/27/2018,MSFT,109.27,109.6,109.64,108.51,19662331
8/28/2018,MSFT,109.94,110.26,110.5,109.79,19151528
8/29/2018,MSFT,110.45,112.02,112.03,110.27,20818044
8/30/2018,MSFT,111.67,111.95,112.61,111.44,22798702
8/31/2018,MSFT,111.69,112.33,112.78,111.52,23222713
9/4/2018,MSFT,110.85,111.71,111.96,110.22,22634641
9/5/2018,MSFT,111.01,108.49,111.42,108.1,32872352
9/6/2018,MSFT,108.25,108.74,108.99,107.51,23477624
9/7/2018,MSFT,108.23,108.21,108.72,107.23,22498646
9/10/2018,MSFT,108.84,109.38,109.64,108.36,20727906
9/11/2018,MSFT,108.9,111.24,111.59,108.89,24301774
9/12/2018,MSFT,111.43,111.71,111.85,110.51,18891064
9/13/2018,MSFT,112.12,112.91,113.73,112.12,26055620
9/14/2018,MSFT,113.36,113.37,113.73,112.44,19122349
9/17/2018,MSFT,113.69,112.14,113.7,111.86,20736516
9/18/2018,MSFT,112.19,113.21,113.7,111.72,22170934
9/19/2018,MSFT,113.05,111.7,113.32,111.04,21728429
9/20/2018,MSFT,112.28,113.57,113.8,111.93,23714512
9/21/2018,MSFT,114,114.26,115.29,113.51,71229698
9/24/2018,MSFT,113.03,114.67,114.9,112.22,27334460
9/25/2018,MSFT,114.8,114.45,115.1,113.75,22668014
9/26/2018,MSFT,114.47,113.98,115.06,113.74,19352025
9/27/2018,MSFT,114.78,114.41,114.91,114.2,19091299
9/28/2018,MSFT,114.19,114.37,114.57,113.68,21647811
10/1/2018,MSFT,114.75,115.61,115.68,114.73,18883079
10/2/2018,MSFT,115.3,115.15,115.84,114.44,20787239
10/3/2018,MSFT,115.42,115.17,116.18,114.93,16648018
10/4/2018,MSFT,114.61,112.79,114.76,111.63,34821717
10/5/2018,MSFT,112.63,112.13,113.17,110.64,29068859
10/8/2018,MSFT,111.66,110.85,112.03,109.34,29640588
10/9/2018,MSFT,111.14,112.26,113.08,110.8,26198594
10/10/2018,MSFT,111.24,106.16,111.5,105.79,61376315
10/11/2018,MSFT,105.35,105.91,108.93,104.2,63904282
10/12/2018,MSFT,109.01,109.57,111.24,107.12,47742109
10/15/2018,MSFT,108.91,107.6,109.48,106.95,32068103
10/16/2018,MSFT,109.54,111,111.41,108.95,31610164
10/17/2018,MSFT,111.68,110.71,111.81,109.55,26548243
10/18/2018,MSFT,110.1,108.5,110.53,107.83,32506192
10/19/2018,MSFT,108.93,108.66,110.86,108.21,32785475
10/22/2018,MSFT,109.32,109.63,110.54,108.24,26545607
10/23/2018,MSFT,107.77,108.1,108.97,105.11,43770429
10/24/2018,MSFT,108.41,102.32,108.49,101.59,63897759
10/25/2018,MSFT,106.55,108.3,109.27,106.15,61646819
10/26/2018,MSFT,105.69,106.96,108.75,104.76,55523104
10/29/2018,MSFT,108.11,103.85,108.7,101.63,55162001
10/30/2018,MSFT,103.66,103.73,104.38,100.11,65350878
10/31/2018,MSFT,105.44,106.81,108.14,105.39,51062383
11/1/2018,MSFT,107.05,105.92,107.32,105.53,33384201
11/2/2018,MSFT,106.48,106.16,107.32,104.98,37680194
11/5/2018,MSFT,106.37,107.51,107.74,105.9,27922144
11/6/2018,MSFT,107.38,107.72,108.84,106.28,24340248
11/7/2018,MSFT,109.44,111.96,112.24,109.4,37901704
11/8/2018,MSFT,111.8,111.75,112.21,110.91,25644105
11/9/2018,MSFT,110.85,109.57,111.45,108.76,32039223
11/12/2018,MSFT,109.42,106.87,109.96,106.1,33621807
11/13/2018,MSFT,107.55,106.94,108.74,106.64,35374583
11/14/2018,MSFT,108.1,104.97,108.26,104.47,39495141
11/15/2018,MSFT,104.99,107.28,107.8,103.91,38505165
11/16/2018,MSFT,107.08,108.29,108.88,106.8,33502121
11/19/2018,MSFT,108.27,104.62,108.56,103.55,44773899
11/20/2018,MSFT,101.8,101.71,102.97,99.35,64052457
11/21/2018,MSFT,103.6,103.11,104.43,102.24,28130621
11/23/2018,MSFT,102.17,103.07,103.81,102,13823099
11/26/2018,MSFT,104.79,106.47,106.63,104.58,32336165
11/27/2018,MSFT,106.27,107.14,107.33,105.36,29124486
11/28/2018,MSFT,107.89,111.12,111.33,107.86,46788461
11/29/2018,MSFT,110.33,110.19,111.12,109.03,28123195
11/30/2018,MSFT,110.7,110.89,110.97,109.36,33665624
12/3/2018,MSFT,113,112.09,113.42,110.73,34732772
12/4/2018,MSFT,111.94,108.52,112.64,108.21,45196984
12/6/2018,MSFT,105.82,109.19,109.24,105,49107431
12/7/2018,MSFT,108.38,104.82,109.45,104.3,45044937
12/10/2018,MSFT,104.8,107.59,107.98,103.89,40801525
