5/16/2018,FB,183.7,183.2,184.32,182.66,16975495
5/17/2018,FB,182.68,183.76,184.06,182.22,14840675
5/18/2018,FB,183.49,182.68,184.19,182.61,13130451
5/21/2018,FB,183.77,184.49,185.3,183.13,13532864
5/22/2018,FB,184.93,183.8,185.42,183.43,12731419
5/23/2018,FB,182.5,186.9,186.91,182.18,16628100
5/24/2018,FB,185.88,185.93,186.8,185.03,12354742
5/25/2018,FB,186.02,184.92,186.33,184.45,10965061
5/29/2018,FB,184.34,185.74,186.81,183.71,16398937
5/30/2018,FB,186.54,187.67,188,185.25,13736866
5/31/2018,FB,187.87,191.78,192.72,187.48,30782631
6/1/2018,FB,193.07,193.99,194.55,192.07,17307245
6/4/2018,FB,191.84,193.28,193.98,191.47,18939795
6/5/2018,FB,194.3,192.94,195,192.62,15544294
6/6/2018,FB,191.03,191.34,192.53,189.11,22558920
6/7/2018,FB,190.75,188.18,190.97,186.77,21503171
6/8/2018,FB,187.53,189.1,189.48,186.43,12677092
6/11/2018,FB,188.81,191.54,192.6,188.8,12928907
6/12/2018,FB,192.17,192.4,193.28,191.56,11562704
6/13/2018,FB,192.74,192.41,194.5,191.91,15853821
6/14/2018,FB,193.1,196.81,197.28,192.91,19120866
6/15/2018,FB,195.79,195.85,197.07,194.64,21860931
6/18/2018,FB,194.8,198.31,199.58,194.13,16826023
6/19/2018,FB,196.24,197.49,197.96,193.79,19993996
6/20/2018,FB,199.1,202,203.55,198.81,28230933
6/21/2018,FB,202.76,201.5,203.39,200.09,19045717
6/22/2018,FB,201.16,201.74,202.24,199.31,17420188
6/25/2018,FB,200,196.35,200,193.11,25275137
6/26/2018,FB,197.6,199,199.1,196.23,17897576
6/27/2018,FB,199.18,195.84,200.75,195.8,18734408
6/28/2018,FB,195.18,196.23,197.34,193.26,18172439
6/29/2018,FB,197.32,194.32,197.6,193.96,15811602
7/2/2018,FB,193.37,197.36,197.45,192.22,13961578
7/3/2018,FB,194.55,192.73,195.4,192.52,13489514
7/5/2018,FB,194.74,198.45,198.65,194.03,19684193
7/6/2018,FB,198.45,203.23,203.64,197.7,19740131
7/9/2018,FB,204.93,204.74,205.8,202.12,18149437
7/10/2018,FB,204.5,203.54,204.91,202.26,13190067
7/11/2018,FB,202.22,202.54,204.5,201.75,12927377
7/12/2018,FB,203.43,206.92,207.08,203.19,15454706
7/13/2018,FB,207.81,207.32,208.43,206.45,11503401
7/16/2018,FB,207.5,207.23,208.72,206.84,11078209
7/17/2018,FB,204.9,209.99,210.46,204.84,15349892
7/18/2018,FB,209.82,209.36,210.99,208.44,15334907
7/19/2018,FB,208.77,208.09,209.99,207.76,11350429
7/20/2018,FB,208.85,209.94,211.5,208.5,16241508
7/23/2018,FB,210.58,210.91,211.62,208.8,16731969
7/24/2018,FB,215.11,214.67,216.2,212.6,28468681
7/25/2018,FB,215.72,217.5,218.62,214.27,64592585
7/26/2018,FB,174.89,176.26,180.13,173.75,169803668
7/27/2018,FB,179.87,174.89,179.93,173,60073749
7/30/2018,FB,175.3,171.06,175.3,166.56,65280787
7/31/2018,FB,170.67,172.58,174.24,170,40356471
8/1/2018,FB,173.93,171.65,175.08,170.9,34042109
8/2/2018,FB,170.68,176.37,176.79,170.27,32399954
8/3/2018,FB,177.69,177.78,178.85,176.15,24763434
8/6/2018,FB,178.97,185.69,185.79,178.38,49716192
8/7/2018,FB,186.5,183.81,188.3,183.72,33398562
8/8/2018,FB,184.75,185.18,186.85,183.76,22205230
8/9/2018,FB,185.85,183.09,186.57,182.48,19732120
8/10/2018,FB,182.04,180.26,182.1,179.42,21500410
8/13/2018,FB,180.1,180.05,182.61,178.9,17423264
8/14/2018,FB,180.71,181.11,181.99,178.62,19101995
8/15/2018,FB,179.34,179.53,180.87,174.78,33020231
8/16/2018,FB,180.42,174.7,180.5,174.01,31351784
8/17/2018,FB,174.5,173.8,176.22,172.04,24893176
8/20/2018,FB,174.04,172.5,174.57,170.91,21518006
8/21/2018,FB,172.81,172.62,174.17,171.39,19578514
8/22/2018,FB,172.21,173.64,174.24,172.13,16894083
8/23/2018,FB,173.09,172.9,175.55,172.83,18053567
8/24/2018,FB,173.7,174.65,174.82,172.92,14631556
8/27/2018,FB,175.99,177.46,178.67,175.79,17921935
8/28/2018,FB,178.1,176.26,178.24,175.83,15910675
8/29/2018,FB,176.3,175.9,176.79,174.75,18678301
8/30/2018,FB,175.9,177.64,179.79,175.7,24216532
8/31/2018,FB,177.15,175.73,177.62,174.98,18065159
9/4/2018,FB,173.5,171.16,173.89,168.8,29808971
9/5/2018,FB,169.49,167.18,171.13,166.67,31226744
9/6/2018,FB,166.98,162.53,166.98,160,41514834
9/7/2018,FB,160.31,163.04,164.63,160.16,24300600
9/10/2018,FB,163.51,164.18,165.01,162.16,20197680
9/11/2018,FB,163.94,165.94,167.19,163.72,20457088
9/12/2018,FB,163.25,162,164.49,161.8,24078118
9/13/2018,FB,162,161.36,163.32,160.86,25453775
9/14/2018,FB,161.72,162.32,162.84,160.34,21770405
9/17/2018,FB,161.92,160.58,162.06,159.77,21005321
9/18/2018,FB,159.39,160.3,161.76,158.87,22465236
9/19/2018,FB,160.08,163.06,163.44,159.48,19628996
9/20/2018,FB,164.5,166.02,166.45,164.47,18936038
9/21/2018,FB,166.64,162.93,167.25,162.81,45994800
9/24/2018,FB,161.03,165.41,165.7,160.88,19222775
9/25/2018,FB,161.99,164.91,165.59,161.15,27622806
9/26/2018,FB,164.3,166.95,169.3,164.21,25252231
9/27/2018,FB,167.55,168.84,171.77,167.21,27266856
9/28/2018,FB,168.33,164.46,168.79,162.56,34265638
10/1/2018,FB,163.03,162.44,165.88,161.26,26407677
10/2/2018,FB,161.58,159.33,162.28,158.67,36030977
10/3/2018,FB,160,162.43,163.66,159.53,23109456
10/4/2018,FB,161.46,158.85,161.46,157.35,25739635
10/5/2018,FB,159.21,157.33,160.9,156.2,25744047
10/8/2018,FB,155.54,157.25,158.34,154.39,24045968
10/9/2018,FB,157.69,157.9,160.59,157.42,18844425
10/10/2018,FB,156.82,151.38,157.69,151.31,30609970
10/11/2018,FB,150.13,153.35,154.81,149.16,35338901
10/12/2018,FB,156.73,153.74,156.89,151.3,25293492
10/15/2018,FB,153.32,153.52,155.57,152.55,15433521
10/16/2018,FB,155.4,158.78,159.46,155.01,19180095
10/17/2018,FB,159.56,159.42,160.49,157.95,17592003
10/18/2018,FB,158.51,154.92,158.66,153.28,21675084
10/19/2018,FB,155.86,154.05,157.35,153.55,19761347
10/22/2018,FB,154.76,154.78,157.34,154.46,15424658
10/23/2018,FB,151.22,154.39,154.77,150.85,19095032
10/24/2018,FB,154.28,146.04,154.65,145.6,27744597
10/25/2018,FB,147.73,150.95,152.21,147,22105696
10/26/2018,FB,145.82,145.37,149,143.8,31303341
10/29/2018,FB,148.5,142.09,148.83,139.03,31336784
10/30/2018,FB,139.94,146.22,146.64,139.74,50528278
10/31/2018,FB,155,151.79,156.4,148.96,60101251
11/1/2018,FB,151.52,151.75,152.75,149.35,25640786
11/2/2018,FB,151.8,150.35,154.13,148.96,24708695
11/5/2018,FB,150.1,148.68,150.19,147.44,15969849
11/6/2018,FB,149.31,149.94,150.97,148,16667124
11/7/2018,FB,151.57,151.53,153.01,149.83,21877372
11/8/2018,FB,150.49,147.87,150.94,146.74,24145814
11/9/2018,FB,146.75,144.96,147.76,144.07,17326898
11/12/2018,FB,144.48,141.55,145.04,140.49,18542123
11/13/2018,FB,142,142.16,144.88,141.62,15141710
11/14/2018,FB,143.7,144.22,145.58,141.55,22068384
11/15/2018,FB,142.33,143.85,144.84,140.83,30320280
11/16/2018,FB,141.07,139.53,141.77,137.77,37250560
11/19/2018,FB,137.61,131.55,137.75,131.21,44362729
11/20/2018,FB,127.03,132.43,134.16,126.85,41939475
11/21/2018,FB,134.4,134.82,137.19,134.13,25469735
11/23/2018,FB,133.65,131.73,134.5,131.26,11886128
11/26/2018,FB,133,136.38,137,132.78,24263640
11/27/2018,FB,135.75,135,136.61,133.71,20750318
11/28/2018,FB,136.28,136.76,136.79,131.85,29847505
11/29/2018,FB,135.92,138.68,139.99,135.66,24238713
11/30/2018,FB,138.26,140.61,140.97,137.36,25732577
12/3/2018,FB,143,141.09,143.68,140.76,24819226
12/4/2018,FB,140.73,137.93,143.39,137.16,30307400
12/6/2018,FB,133.82,139.63,139.7,133.67,28218145
12/7/2018,FB,139.25,137.42,140.87,136.66,21195460
12/10/2018,FB,139.6,141.85,143.05,139.01,26422173
12/11/2018,FB,143.88,142.08,143.88,141.1,20300349
12/12/2018,FB,143.08,144.5,147.19,142.51,23696936
12/13/2018,FB,145.57,145.01,145.85,143.19,18148610
12/14/2018,FB,143.34,144.06,146.01,142.51,21785820
12/17/2018,FB,143.08,140.19,144.92,138.42,24333959
12/18/2018,FB,141.08,143.66,145.93,139.83,24709084
12/19/2018,FB,141.21,133.24,144.91,132.5,57404894
12/20/2018,FB,130.7,133.4,135.57,130,40297944
12/21/2018,FB,133.39,124.95,134.9,123.42,56901491
12/24/2018,FB,123.1,124.06,129.74,123.02,22066002
12/26/2018,FB,126,134.18,134.24,125.89,39723370
12/27/2018,FB,132.44,134.52,134.99,129.67,31202509
12/28/2018,FB,135.34,133.2,135.92,132.2,22627569
12/31/2018,FB,134.45,131.09,134.64,129.95,24625308
