1/2/2018,GOOGL,1053.02,1073.21,1075.98,1053.02,1588268
1/3/2018,GOOGL,1073.93,1091.52,1096.1,1073.43,1565945
1/4/2018,GOOGL,1097.09,1095.76,1104.08,1094.26,1302569
1/5/2018,GOOGL,1103.45,1110.29,1113.58,1101.8,1512526
1/8/2018,GOOGL,1111,1114.21,1119.16,1110,1232221
1/9/2018,GOOGL,1118.44,1112.79,1118.44,1108.2,1340381
1/10/2018,GOOGL,1107,1110.14,1112.78,1103.98,1036655
1/11/2018,GOOGL,1112.31,1112.05,1114.85,1106.48,1121216
1/12/2018,GOOGL,1110.1,1130.65,1131.3,1108.01,1929306
1/16/2018,GOOGL,1140.31,1130.7,1148.88,1126.66,1823100
1/17/2018,GOOGL,1136.36,1139.1,1139.32,1123.49,1391510
1/18/2018,GOOGL,1139.35,1135.97,1140.59,1124.46,1374873
1/19/2018,GOOGL,1138.03,1143.5,1143.78,1132.5,1527554
1/22/2018,GOOGL,1143.82,1164.16,1166.88,1141.82,1477520
1/23/2018,GOOGL,1170.62,1176.17,1178.51,1167.25,1956865
1/24/2018,GOOGL,1184.98,1171.29,1187.05,1167.4,1856429
1/25/2018,GOOGL,1180.71,1182.14,1185,1171.84,1499247
1/26/2018,GOOGL,1187.53,1187.56,1187.56,1168.03,2108502
1/29/2018,GOOGL,1188,1186.48,1198,1184.06,1574708
1/30/2018,GOOGL,1177.72,1177.37,1187.93,1174.51,1866883
1/31/2018,GOOGL,1183.81,1182.22,1186.32,1172.1,1801135
2/1/2018,GOOGL,1175.99,1181.59,1187.45,1169.36,3675709
2/2/2018,GOOGL,1127.42,1119.2,1131.3,1111.17,5892122
2/5/2018,GOOGL,1100.61,1062.39,1114.99,1056.74,4177469
2/6/2018,GOOGL,1033.98,1084.43,1087.38,1030.01,3831524
2/7/2018,GOOGL,1084.97,1055.41,1086.53,1054.62,2597094
2/8/2018,GOOGL,1059.87,1007.71,1063.93,1004.7,3339601
2/9/2018,GOOGL,1025.88,1046.27,1051.72,997,4917970
2/12/2018,GOOGL,1056.67,1054.56,1065.57,1045.49,2812011
2/13/2018,GOOGL,1050,1054.14,1061.22,1046.92,1579258
2/14/2018,GOOGL,1054.32,1072.7,1075.47,1049.8,2065202
2/15/2018,GOOGL,1083.45,1091.36,1094.1,1067.23,1869763
2/16/2018,GOOGL,1093.38,1095.5,1108.31,1091.55,1997405
2/20/2018,GOOGL,1092.76,1103.59,1116.29,1090,1687656
2/21/2018,GOOGL,1109.1,1113.75,1136.2,1107.51,2074321
2/22/2018,GOOGL,1119.17,1109.9,1125.46,1105.15,1400536
2/23/2018,GOOGL,1118.66,1128.09,1129,1108.44,1264638
2/26/2018,GOOGL,1131.86,1143.7,1144.2,1129.34,1545619
2/27/2018,GOOGL,1143.7,1117.51,1144.25,1116.79,2148159
2/28/2018,GOOGL,1122,1103.92,1127.65,1103,2464619
3/1/2018,GOOGL,1109.54,1071.41,1111.27,1067.29,2766856
3/2/2018,GOOGL,1057.98,1084.14,1086.89,1050.11,2508145
3/5/2018,GOOGL,1078.13,1094.76,1101.18,1072.27,1432369
3/6/2018,GOOGL,1102.1,1100.9,1105.63,1094.5,1169068
3/7/2018,GOOGL,1092.82,1115.04,1116.2,1089.91,1537429
3/8/2018,GOOGL,1117.2,1129.38,1131.44,1117.2,1693133
3/9/2018,GOOGL,1139.5,1160.84,1161,1134.29,2133087
3/12/2018,GOOGL,1165.05,1165.93,1178.16,1159.2,2215304
3/13/2018,GOOGL,1171.83,1139.91,1178,1134.57,2156999
3/14/2018,GOOGL,1145.8,1148.89,1159.76,1142.35,2093482
